,Expected_value_update_width,Estimated_value,std_of_Estimated_value,SMILES
0,23.28533429209769,275.5738233972513,110.0030991550083,C1=CCCC1
1,19.5224825628233,290.0454828003545,111.7654121490911,CCCC(C)C(C)C
2,19.163799477874672,290.1015102410692,110.74747847299037,C1=CCCC=C1
3,18.978206233634808,293.0436541440529,112.62578476012128,CCCC(C)=O
4,17.698165382963516,294.96445479993207,110.31395971792743,CC(C)Br
5,17.279452717704668,302.44946351923664,114.99103722867653,CC1CCCC1
6,17.17873633571303,303.32360337196536,115.36287723715513,CCC=C(C)C
7,17.012246455031626,298.1581019234774,110.75804532931603,CC(C)C(=O)O
8,16.999846375933146,300.15675670714,112.30419625339879,CCc1ccc(C)cc1
9,16.93889215354235,299.73300934731145,111.77835607717998,CCC(C)(C)O
10,16.90082232390655,302.855567235841,114.11913981103329,C=CC(=C)C
11,16.791908979688397,301.1446743813726,112.4314043610514,CC(C)OC(C)C
12,16.745545361782384,297.2874635490725,109.23626828570673,CCCCN
13,16.129870846736726,304.48595285454786,112.93947637464588,CC(O)C(C)O
14,15.922152159362508,306.677358465321,113.96247419692739,CC(=O)CC(C)=O
15,15.8660962397386,307.46991712198474,114.38962803748423,Clc1ccccc1
16,15.789294773108185,306.39074435357185,113.31249576900711,C=CC(C)(C)C
17,15.641455196836201,305.4309842785555,112.09675251015624,OCCCCCCO
18,15.592372876108293,305.0272892031145,111.62772415917513,O=C(O)c1ccccc1
19,15.418114337891108,306.425405686067,112.1345161597712,C1CCOC1
20,15.319650349417003,307.9045677362269,112.94161713521514,CCCC
21,14.673235688840943,310.2280733124566,112.56447998648092,CCCCC(C)O
22,14.67083227321632,309.7197657306227,112.17452918908722,CCC(C)COCC(C)CC
23,14.54791704230955,310.8541939887256,112.61589436708755,CCCCC(C)C
24,14.544413559837736,310.50207315735463,112.34044104377803,CC(C)=O
25,14.534510465832433,311.04241588188484,112.71194976295898,C=CCCCC
26,14.45611095057303,309.1171502556784,111.00718335775011,CCCCCC
27,14.401658524991063,314.3713477171485,114.74474277761287,Cc1ccc(N)cc1
