,Expected_value_update_width,Estimated_value,std_of_Estimated_value,SMILES
0,208.1620378459075,436.09076953688964,756.7030177133221,CCCCCCCCCCCCCCCCCC(=O)OCCCC
1,194.54030855337294,283.27635815591157,557.1742485157116,CC(C)(C)N
2,191.6287012085205,319.4357067029777,590.7293936754196,CC(C)(C)O
3,150.66060303110473,447.02102671104967,615.9665297698178,c1ccc(Cc2ccccc2)cc1
4,147.84400766614684,463.82430818640137,624.4376930528875,c1ccc(Oc2ccccc2)cc1
5,146.07074321559813,471.2382964827754,626.6444596266894,CC(c1ccccc1)c1ccccc1
6,143.00626168358673,476.6105344910841,623.3655644799325,c1ccc(CCc2ccccc2)cc1
7,134.92277647098308,470.8986428709304,596.0319901231372,c1ccc(Nc2ccccc2)cc1
8,118.21862049253666,521.3556282506689,595.1488267833489,O=C(OCc1ccccc1)c1ccccc1
9,97.64929177825141,327.26379150341523,358.0446185978539,c1ccccc1
10,87.980537598868,392.062026311052,394.7453582551072,Cc1cc(C)cc(C)c1
11,84.82521779121637,398.68932682685437,392.1328570138071,Cc1ccc(C)c(C)c1
12,79.9089446949314,476.2896823183655,445.97933371724895,CCOC(=O)c1ccccc1C(=O)OCC
13,79.58779607925385,392.5015164986178,372.01712170818314,c1ccc2c(c1)CCCC2
14,79.39680288037877,425.5291228244215,400.90316617721294,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
15,79.39680288037877,425.5291228244215,400.90316617721294,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
16,75.84039022280336,374.21449795809536,345.00901387618444,CC(C)(C)c1ccccc1
17,74.09395389697782,477.4733142778281,429.7785833353852,CCCCOC(=O)c1ccccc1C(=O)OCCCC
18,73.22749008537711,376.4137939804706,339.80735744045967,CCc1ccc(CC)cc1
19,71.02014528716349,383.63926316691544,340.1918018942478,CCc1cccc(CC)c1
20,70.59406325145349,382.8746726690853,338.31642143826855,CCc1ccccc1CC
21,69.83829069894405,369.241048674827,323.9134008231036,Cc1ccccc1C
22,69.74356573660046,389.9984265095164,342.283831693884,CC(C)Cc1ccccc1
23,68.87518736058726,371.2581681472491,323.0733013754414,Cc1ccc(C)cc1
24,68.39918063565534,325.72276110052786,279.3649134123332,CC1CCCC(C)C1
25,68.39918063565534,325.72276110052786,279.3649134123332,CC1CCCC(C)C1
26,68.14168122914904,363.97257737877953,314.4304816169752,C=Cc1ccccc1
27,68.0878527184828,322.83933446350153,275.7545956944475,CC1CCC(C)CC1
28,68.0878527184828,322.83933446350153,275.7545956944475,CC1CCC(C)CC1
29,67.48461125751734,327.646192224215,278.76155956220066,CC1CCCCC1C
30,67.48461125751734,327.646192224215,278.76155956220066,CC1CCCCC1C
31,67.47764517187579,292.5993449996786,244.17419955165337,CC(C)C(C)C
32,67.41180997941822,389.19521765813454,334.99907706630506,CC(C)c1ccc(C(C)C)cc1
33,67.34402716721144,386.81568417613306,332.7050102359558,Cc1cccc(C)c1C
34,67.12300732601861,379.98758505688966,326.02077730749306,Cc1cccc(C)c1
35,66.9910865561282,375.72800008300476,321.8470368815229,CCc1ccccc1
36,66.81922134503193,375.25378870348135,320.9420710500649,C=C(C)c1ccccc1
37,65.71000095322462,381.74697906405237,323.61226108581917,CC(C)c1ccccc1
38,65.68539636316716,399.4099855551059,339.0381030352216,CCC(C)c1ccccc1
39,65.39607472561528,389.8335924470809,329.8532177013992,CC(C)c1cccc(C(C)C)c1
40,65.19640290107182,300.6549291142902,246.33464514588883,CC(C)C(C)(C)C
41,64.87638751247793,393.8391118136131,331.8783671535224,CCCCc1ccccc1
42,64.5222523782839,362.04735802483384,302.6617202363924,Cc1ccccc1
43,64.45164280198298,394.44660826612557,331.1957976938191,CN(C)c1ccccc1
44,63.519482286240226,392.1331436236574,326.520153910177,CCCc1ccccc1
45,62.13143812545971,393.46299813515725,323.7020402738137,CCc1ccccc1C
46,61.50916407343308,336.8937297784427,271.3267214293294,CCC(C)(C)C(C)(C)C
47,61.02808228230089,312.75610542413534,247.1818514907244,CCC(CC)C(C)C
48,61.026152908860844,394.46656490252303,321.3929980418144,CCc1ccc(C)cc1
49,59.89903506442873,309.17399584754276,240.70707892927183,CC(C)CC(C)(C)C
50,59.78933469651054,312.50139725912226,243.62868387502303,CCCC(C)C(C)C
51,59.52937389954127,383.99647166762975,308.0405630522447,Nc1ccccc1
52,59.22469441703465,449.8899414184119,362.4255202992635,Oc1ccc(O)cc1
53,59.05014055632026,325.1540764035814,253.6754318411831,CCCCCCCCCCCCCCCCCCC
54,58.98117773001766,289.9630672688126,219.32704177533222,C1CCCCC1
55,58.883220154898495,469.15532561887665,376.91746331062944,COC(=O)c1ccc(C(=O)OC)cc1
56,58.41149107675227,324.9730253386542,251.77508176640256,CCC(C)(C)C(C)C
57,57.78680412204551,475.25620731109177,378.3752198495006,COC(=O)c1ccccc1C(=O)OC
58,57.08448551458675,321.48695523338336,244.9053151389529,CCC(C)C(C)(C)C
59,56.62228128269708,318.86360159531216,241.18403335935085,CCC(C)C(C)C
60,55.42835428913834,332.74738480858394,250.85400120640304,CCCC1CCCCC1
61,55.42749001975069,388.6719932305101,300.23497630353984,Cc1ccc(C(C)C)cc1
62,54.9761246746164,407.67568931389434,314.9289724234838,Brc1ccccc1
63,54.33067171593535,287.6461350462725,204.8141217144625,C1CCCC1
64,53.61788665761405,342.1256458318699,254.3729382786263,CCC(C)(CC)OC(C)(CC)CC
65,53.25677864194607,393.42049191479157,297.9134843975453,Clc1ccccc1
66,52.897447354200104,344.59865440271017,254.58114399049228,CCCCC1CCCCC1
67,51.33326228264326,307.5145864494943,216.17813830836286,CC1CCCC1
68,50.92540501412646,321.7879798958636,228.41475969456835,CC1CCCCC1
69,50.80095991298874,325.7996158650774,231.7582273785328,CCC1CCCC1
70,50.784527685876675,342.271997086263,246.58596112346166,CCC(C)COCC(C)CC
71,50.16411779983752,334.393251007646,237.79539123106505,CCC1CCCCC1
72,50.15122995172539,439.6996230181371,326.3599306960466,CC(=O)OCc1ccccc1
73,50.11578331017695,312.13105800546043,217.23563464323212,CCCCCCCCCCCCCCCC
74,49.8375411958676,303.0277374634413,207.88873192028106,CCCCCCCCCCCCCC
75,49.55569596962168,338.22870701916185,239.53518971364994,CCCC1CCCC1
76,49.447241137127435,311.7833931563121,215.09476190376324,C1=CCCC=C1
77,49.374162238764555,310.4904296646282,213.68647220147918,CC1=CC=CC1
78,49.34079571580939,304.4504787080804,207.90407716937463,C1=CCC=C1
79,49.21337114829744,319.7843839061745,221.87495718887004,CCC(CC)(CC)CC
80,48.780740439488184,445.93009108512433,327.0010181417767,CCOC(=O)c1ccccc1
81,48.20783249263894,303.33392217428786,203.79209030628715,C1=CCCCC1
82,48.19859371721407,477.7016365591023,349.78504211280955,c1ccc2ncccc2c1
83,48.19057323432226,294.055784848817,194.87258038695964,C1=CCCC1
84,47.78093362815235,446.92916869049446,324.6306047439319,Cc1cccc(C)c1O
85,47.376256318593654,421.28328575436365,303.0703305929418,CC(=O)c1ccccc1
86,46.76806218369544,429.37882310347254,307.6261436698744,Oc1ccccc1
87,46.73155049463607,412.61253471436066,294.12701424717255,O=Cc1ccccc1
88,46.33555327479466,303.88544675493614,199.25201003540198,CC(C)=CC(C)(C)C
89,46.115286508896276,324.4730965667688,217.59038296012872,C=CCCCCCCCCCCCCCCCC
