,0,1,2,3,4
contribution_ratio,0.40210443490852993,0.30282632845130897,0.21488250001596743,0.08018673662419362,6.047674395990343e-34
cumulative_contribution_ratio,0.40210443490852993,0.704930763359839,0.9198132633758064,1.0,1.0
