,Expected_value_update_width,Estimated_value,std_of_Estimated_value,SMILES
41,308.0111878252463,423.0742856884861,1000.3501107625393,Nc1ccccc1
42,305.976631207808,437.6503109742394,1010.78271007515,Oc1ccccc1
43,304.98250164244257,410.17253636120387,978.664837020061,Clc1ccccc1
44,301.33158127966254,488.1420333840284,1051.9829997535069,Cc1cccc(C)c1O
45,298.4262963789818,437.7729354659006,991.5571922068481,CC(=O)c1ccccc1
46,296.39230492351214,388.74938779540804,933.4165943781355,Cc1ccc(C(C)C)cc1
47,290.9080251503097,486.2697733568052,1023.0698632974303,CCOC(=O)c1ccccc1
48,290.8493930973948,541.0856804962685,1078.8442625547045,COC(=O)c1ccccc1C(=O)OC
49,288.57351967862166,546.2133801262366,1078.0403470703113,CC(=O)Oc1ccccc1C(=O)O
50,288.0156659210576,431.18035781708517,957.8354572821526,O=Cc1ccccc1
51,282.49327518355244,347.4058481233569,852.2996588225034,CC1CCCC(C)C1
52,282.49327518355244,347.4058481233569,852.2996588225034,CC1CCCC(C)C1
53,280.2654948475342,479.8993033984681,988.9207694047777,OCc1ccccc1
54,277.1162868079558,355.9116352029118,848.1782615147988,CC1CCCCC1C
55,277.1162868079558,355.9116352029118,848.1782615147988,CC1CCCCC1C
56,275.31325225739306,353.88042733789945,841.3432997710149,CC1CCC(C)CC1
57,275.31325225739306,353.88042733789945,841.3432997710149,CC1CCC(C)CC1
58,257.9454867616899,490.54894765866425,941.8090645887007,O=C(O)c1ccccc1
59,254.7843643010678,428.5183732565241,869.6063899142302,Cc1cccc(N)c1
60,253.8020791019314,461.7134379278768,901.5680366023876,Cc1ccccc1O
61,253.69835839167854,451.9144756330948,891.1885228270482,Cc1cccc(O)c1
62,250.80110706261766,439.83402236812094,871.159552731634,Cc1ccccc1N
63,250.7805634752802,436.8083733236779,867.9548474221147,Cc1ccc(N)cc1
64,244.34972993928,465.0483112403415,880.4330703932476,Cc1ccc(O)cc1
65,244.3219630479141,310.29279469179727,713.779293065358,CC(C)C(C)C
66,240.0380750838623,331.8858774473232,727.3656406215212,CCCC(C)C(C)C
67,239.24616344322874,327.8317342114106,720.8145030897588,CCC(C)C(C)C
68,239.01921489901292,344.9581211522276,739.3302624061804,CCC(CC)C(C)C
69,234.60354163995174,318.26837519048144,698.2907431320284,CC(C)CC(C)(C)C
70,232.82579782702237,467.0916817881499,852.4896543721749,Clc1ccccc1Cl
71,229.6084178320568,322.33719261456,690.2399498557152,CC(C)C(C)(C)C
72,229.04419105699884,357.6620471932705,727.9114335081542,CCC(C)(C)C(C)(C)C
