,Expected_value_update_width,Estimated_value,std_of_Estimated_value,SMILES
0,49.38144260783548,176.01855739216447,0.0,CCC(C)Br
1,38.889021092045994,198.5497221139847,57.690567122290275,CCC(C)C(=O)O
2,30.594437513164642,203.5296201476297,43.94595966215736,COC(C)C
3,17.196265118524774,249.278894744473,68.93762571498876,CC(C)Br
4,15.066197578651888,242.1791895754671,56.31351789807296,OC1CCCCC1
5,14.720642017507602,219.79622056754036,29.342400171041042,CC(C)CO
6,14.374687528389222,251.221090400489,63.19059649766341,CCC(C)C(C)C
7,11.849408659464869,261.7730816341318,65.43168522947282,CN(C)c1ccccc1
8,10.918743625313871,256.6707300445901,58.3811225584576,Oc1ccccc1
9,10.575013148049143,249.50641646682558,51.14201279334652,CC(O)C(C)O
10,9.008455677236437,267.72796664366103,61.64394761830999,Cc1ccccc1O
11,8.858765785248371,270.06923337314157,62.98161972385486,CCCCCC#N
12,8.260194911319786,273.2986753217248,63.47647873812007,Cc1ccccc1N
13,7.721238319793139,252.54157428017083,45.50924825693492,CCC(=O)OC
14,7.5118752540873555,274.9639573496128,62.177144470919735,CCCCC(=O)O
15,7.071207403291536,276.5884696421434,61.82017478850881,CCc1ccccc1
16,5.909043767792609,281.8101327598289,61.21403442535722,CCOC(=O)c1ccccc1
17,5.614568146754433,283.03776014827423,60.90613905581824,CCCC(=O)CC
18,5.425897715293869,292.5469810887562,66.44700550184962,CCCCC(C)C
19,5.334705422878272,287.29031022339325,62.622813875582835,C1=CCCCC1
20,5.180113266421333,288.70076852518685,62.91183570487198,CC(C)CN
21,5.142369457898472,260.60565064441823,43.49564373389088,CCCOC(=O)CC
22,5.075191721665796,295.505555192198,66.8638704849928,CC(C)C(C)(C)C
23,5.02452569755012,279.04917191377183,55.89592022356327,CCC(CC)(CC)CC
24,4.980722213875026,293.2241358682039,64.99416824083914,C=CCCCCCCCCCCCC
25,4.94689819251744,251.01579104572505,35.686436690572435,CCCCCOC=O
26,4.902716232395061,274.66557816081774,52.46453338779986,CC(C)NC(C)C
27,4.861803922311719,291.2434171321523,63.21064365795981,CC(C)CCO
28,4.609030165929584,292.7428524025987,63.061143296072785,C=CC(C)(C)C
29,4.605581591197243,295.6049786852109,64.85064075860386,CC(C)=CC(C)(C)C
30,4.58987429583871,285.157133271184,58.12762025795228,CCCCCCCCCCO
31,4.487092580931536,287.89156986225635,59.44147621282581,COC(C)(C)C
32,4.354079159275148,299.3696948280713,66.03728261383274,CC(=O)CC(C)C
33,4.306727227178332,299.7133405283772,66.02589974108412,Cc1ccccc1
34,4.289093169665204,311.594306854227,73.14682454769428,CC(C)C#N
35,4.27053571727767,272.4636658842522,48.48657682550798,CCOCC
36,4.018681225775669,297.4246061641723,63.25305922043577,CCC(C)C
37,3.9453126821726876,308.3177714054724,69.45082784855946,CC(C)O
38,3.9053870496938927,291.1111289298485,58.83972963269397,CCCCC#N
39,3.866255995383966,288.60092522664695,57.103822293878,C1=CCCC1
40,3.709561700167505,299.6247774996639,63.06979702899407,C=CCCCC
41,3.704651651125534,317.097000155787,73.32320681215323,C1=CCC=C1
42,3.537910439598061,301.8106809085864,63.497828554969935,c1ccc(Cc2ccccc2)cc1
43,3.4600181995867576,293.6686399127593,58.249225659083805,Cc1ccc(C)cc1
44,3.3975661378311006,304.6367632356438,64.42152670748993,Cc1ccc(N)cc1
45,3.395576814898332,313.5707158710082,69.5811552557178,Cc1ccccn1
46,3.3295318439407087,294.76089834301695,58.24512878749809,CC(C)C(=O)O
47,3.2791942237627154,303.03632444441274,62.853790800817876,CCCCCCCCCC
