,Expected_value_update_width,Estimated_value,std_of_Estimated_value,SMILES
0,14.853284069804452,255.65050639360376,68.57937757001062,Cc1ccncc1
1,12.623704525341072,248.9672252576002,56.31989456905814,CCCCCOC=O
2,11.722858599651834,257.17843550426545,61.13493372310349,O=C1CCCCC1
3,10.111084152689475,258.7761527755938,57.797908288020594,CCC=C(C)C
4,9.655108445119758,269.7868630831907,65.30230102112432,CCCCOC=O
5,8.54813312111169,263.5587638037904,56.9194653119117,CCCOC=O
6,8.097555393518975,274.04605087713173,63.49123322210311,Oc1ccccc1
7,7.791215494782916,271.8219388761131,60.80292988454448,C1=CCCC1
8,7.718014671521397,283.6517853988493,69.18215981096549,CC(O)CCO
9,7.404181809217505,271.7844222969036,59.4684328998143,CCCCN
10,7.240175314648493,271.8903485716039,58.987569632805055,c1ccc2ncccc2c1
11,6.763239739721163,274.6788319530701,59.357782589997235,CCc1ccccc1
12,6.682344119692816,281.1071761656622,63.62884135530322,C=CC(=O)OCCCC
13,6.394542780301819,284.0904599454599,64.62797004695115,CCCCCCCCCCCCCCCCCC(=O)O
14,5.53815404445678,287.67923579231035,63.70680933687861,CC(C)C
15,5.4589277488265004,289.42094080192305,64.5354466504118,OCCCCCO
16,5.119918735658672,298.2395265898023,68.80251528362211,CCC(C)(C)O
17,4.923106520016171,299.28959912954514,68.5946684457287,Clc1ccccc1Cl
18,4.806764198369926,296.49170048899293,66.31018693590589,CC(C)(C)c1ccccc1
19,4.742924174030348,288.9467797189271,61.22405199286499,CC(C)C(C)O
20,4.700895314787564,279.233998665017,54.71820650175208,OCc1ccccc1
21,4.695744313283667,286.22244167727547,59.266022358341175,C1=CCCC=C1
22,4.631092640076691,294.8344349111441,64.48035861378781,CCC(CC)C(=O)O
23,4.539785551757314,304.64889735064855,70.16030173591206,CCC(C)O
24,4.524330149875441,287.15665684459293,59.13307747291659,C=C(C)C(C)C
25,4.438834916582284,287.25555903520353,58.825224148562576,CCCCO
26,4.248411401565978,297.6439286393463,64.47741185712367,C=C(C)CC
27,4.194513634634766,263.33218999474616,42.002568361322616,CCCCC=O
28,4.147862098959944,275.23905953412975,49.82044802293514,CCCCCCCCCCCCCC
29,4.0903634383828535,295.3177943043118,62.30143336302826,CCCCC
30,3.9798702571086775,294.9216565458415,61.535864574899705,CCCCC(C)=O
31,3.873462209443524,298.9349819377077,63.46691217415138,CC(C)CC(C)O
32,3.7936038001325496,299.6027156741571,63.475657322646036,C=CC(=C)C
33,3.788631237244271,278.47116074735885,50.38472362174999,CC(C)OC(C)C
34,3.7013314931068564,293.1813041723898,59.13858584239903,CCC1CCCCC1
35,3.5298067408720666,301.08057351559154,63.023790303498366,CC(C)(C)CO
36,3.5008189210303122,299.26660140891573,61.79892820082212,CCCCCCCCCCCCCCCCCCC
37,3.1908082339481183,319.4020268985761,71.71406309293208,CCCCC(C)C
38,3.154752276574076,301.41725534786417,61.24055962991389,CCC(=O)OC
39,3.154161728170255,305.970126573614,63.86898066424616,C=CCCC
40,3.0281051594336255,310.7050956379049,65.85545663099794,CCC=COC=CCC
41,3.0027638640563747,309.7058467695967,65.14274532876944,CC(C)COC(=O)C(C)C
42,2.9325041633168354,298.0213148253597,58.061755713815174,CC(=O)C=C(C)C
43,2.8037347887470787,306.9979586593563,62.45149994499955,CCCC(C)CC
44,2.7981517140264858,298.93407500396825,57.841145773546806,C1=CCCCC1
45,2.7566558123132134,288.13657966971095,51.360268741477846,COC(C)(C)C
46,2.755717399504319,295.4693127025899,55.614999151119804,CC(O)C(C)O
47,2.6155392089162968,291.63114576472304,52.62824635172767,CC1CCCC(C)C1
48,2.6155392089162968,291.63114576472304,52.62824635172767,CC1CCCC(C)C1
49,2.57244394918054,314.12444743210864,64.994824487455,CCCCC(CC)CO
50,2.528118948119645,327.9507628606585,72.18096400568797,CCCC(C)CO
51,2.4583628426996382,319.3350427099794,67.08350179511943,O=Cc1ccccc1
52,2.448133913191743,295.7303781713318,54.012979107748166,CC(C)Cc1ccccc1
53,2.429108687215521,289.4606859358937,50.34131118018356,Cc1ccccc1N
54,2.393873570920321,315.82732598903357,64.76044374934509,CCc1ccc(CC)cc1
55,2.3847717001909317,316.6946626257983,65.16786704897487,CC(C)(C)O
56,2.377868759553082,310.3867656190899,61.70356782598645,Cc1ccc(C)c(C)c1
57,2.3498551020943834,315.83935681420274,64.47313498841879,CCCCc1ccccc1
58,2.325276053580592,312.81212606622927,62.67556840304418,Cc1ccccc1
59,2.3034014099591875,307.3037777126142,59.54143032620928,CC(C)C#N
60,2.2599720291299983,319.9888453089413,66.07891694678923,C=CC(C)CC
61,2.240749657103521,310.44431821462433,60.8347013937276,CCCCCCCCCCCCCCCC
62,2.2351830198038583,335.1274808079986,73.84943619621771,CCCC#N
63,2.199062836897956,317.2455903285607,64.1948476437246,CCc1ccc(C)cc1
64,2.178902231627741,323.5994727566185,67.4115129094295,CCC(C)(CC)OC(C)(CC)CC
65,2.167160618177016,310.96631733908515,60.62089995390598,Cc1ccccn1
66,2.090614470881129,318.8075632902621,64.25234017858362,C=CC(=O)OCC
67,2.0800639982801563,321.03151569834534,65.34401251593597,C=CCCCCCC
68,1.9711789964207647,314.13560230549547,60.931207314200975,CCC(C)(C)C(C)C
69,1.9666311615375305,317.8242757218318,62.831340115318895,CC(C)CC(=O)O
70,1.9424135458217497,321.20671035538317,64.41077584383395,Cc1ccccc1O
71,1.9104554443020003,324.5955426092167,65.91638002926392,CCC(C)COCC(C)CC
